latitude,longitude,elevation_m,slope_deg
25.75,93.7,193.0,1.75
25.75,93.75,526.0,13.6
25.75,93.8,313.0,3.4
25.75,93.85,308.0,6.43
25.75,93.9,420.0,1.9
25.75,93.95,749.0,5.68
25.75,94.0,919.0,15.73
25.75,94.05,751.0,11.18
25.75,94.1,1105.0,13.2
25.75,94.15,892.0,17.66
25.75,94.2,990.0,17.19
25.75,94.25,649.0,3.62
25.75,94.3,845.0,11.64
25.75,94.35,1591.0,11.93
25.75,94.4,1251.0,19.36
25.75,94.45,1174.0,14.49
25.75,94.5,1128.0,18.7
25.75,94.55,1133.0,23.96
25.75,94.6,1339.0,16.83
25.75,94.65,1272.0,33.59
25.75,94.7,1024.0,15.98
25.75,94.75,826.0,24.28
25.75,94.8,839.0,29.02
25.75,94.85,1042.0,22.71
25.75,94.9,1433.0,18.84
25.75,94.95,2244.0,23.37
25.75,95.0,2797.0,25.67
25.75,95.05,3188.0,27.31
25.75,95.1,3132.0,34.03
25.75,95.15,1979.0,35.34
25.75,95.2,2151.0,29.99
25.75,95.25,475.0,15.94
25.75,95.3,1159.0,39.45
25.75,95.35,452.0,12.97
25.75,95.4,404.0,7.26
25.75,95.45,177.0,2.46
25.75,95.5,199.0,3.95
25.75,95.55,186.0,4.59
25.75,95.6,217.0,4.78
25.75,95.65,221.0,0.68
25.75,95.7,231.0,6.05
25.75,95.75,242.0,9.55
25.75,95.8,318.0,3.47
25.75,95.85,224.0,0.42
25.75,95.9,234.0,4.16
25.75,95.95,260.0,4.26
25.75,96.0,466.0,10.71
25.75,96.05,849.0,11.55
25.75,96.1,1008.0,23.36
25.75,96.15,1316.0,16.16
25.75,96.2,457.0,6.92
25.75,96.25,934.0,5.74
25.75,96.3,557.0,16.78
25.75,96.35,419.0,3.99
25.75,96.4,393.0,15.66
25.75,96.45,378.0,6.75
25.8,89.5,29.0,0.18
25.8,89.55,32.0,0.36
25.8,89.6,25.0,0.24
25.8,89.65,27.0,0.21
25.8,89.7,25.0,0.34
25.8,89.75,28.0,0.23
25.8,89.8,21.0,0.13
25.8,89.85,21.0,0.37
25.8,89.9,26.0,0.23
25.8,89.95,25.0,0.43
25.8,90.0,90.0,2.59
25.8,90.05,51.0,2.91
25.8,90.1,107.0,0.92
25.8,90.15,122.0,2.42
25.8,90.2,112.0,0.36
25.8,90.25,163.0,1.73
25.8,90.3,214.0,11.11
25.8,90.35,240.0,3.6
25.8,90.4,151.0,3.84
25.8,90.45,206.0,9.96
25.8,90.5,176.0,8.3
25.8,90.55,66.0,2.86
25.8,90.6,118.0,1.2
25.8,90.65,228.0,4.96
25.8,90.7,443.0,6.05
25.8,90.75,321.0,9.12
25.8,90.8,215.0,6.6
25.8,90.85,332.0,8.28
25.8,90.9,293.0,12.08
25.8,90.95,515.0,13.34
25.8,91.0,576.0,3.92
25.8,91.05,643.0,14.46
25.8,91.1,581.0,7.51
25.8,91.15,469.0,29.99
25.8,91.2,612.0,6.48
25.8,91.25,560.0,12.43
25.8,91.3,294.0,20.7
25.8,91.35,524.0,8.7
25.8,91.4,265.0,18.15
25.8,91.45,161.0,7.19
25.8,91.5,299.0,3.34
25.8,91.55,589.0,26.99
25.8,91.6,521.0,20.09
25.8,91.65,500.0,13.14
25.8,91.7,689.0,14.25
25.8,91.75,712.0,14.42
25.8,91.8,723.0,7.23
25.8,91.85,715.0,24.28
25.8,91.9,739.0,2.6
25.8,91.95,809.0,19.94
25.8,92.0,912.0,9.5
25.8,92.05,995.0,5.24
25.8,92.1,808.0,2.59
25.8,92.15,780.0,3.8
25.8,92.2,1045.0,17.74
25.8,92.25,862.0,10.75
25.8,92.3,780.0,8.9
25.8,92.35,826.0,11.42
25.8,92.4,852.0,10.07
25.8,92.45,831.0,7.9
25.8,92.5,629.0,6.66
25.8,92.55,592.0,3.14
25.8,92.6,552.0,10.4
25.8,92.65,521.0,1.0
25.8,92.7,329.0,14.42
25.8,92.75,221.0,4.04
25.8,92.8,242.0,2.98
25.8,92.85,99.0,0.79
25.8,92.9,85.0,0.81
25.8,92.95,92.0,0.25
25.8,93.0,90.0,1.23
25.8,93.05,118.0,1.37
25.8,93.1,133.0,0.65
25.8,93.15,182.0,0.83
25.8,93.2,316.0,3.75
25.8,93.25,250.0,3.53
25.8,93.3,441.0,5.46
25.8,93.35,198.0,1.96
25.8,93.4,221.0,1.87
25.8,93.45,195.0,0.65
25.8,93.5,212.0,2.21
25.8,93.55,215.0,1.58
25.8,93.6,182.0,0.45
25.8,93.65,167.0,0.43
25.8,93.7,168.0,0.46
25.8,93.75,171.0,0.63
25.8,93.8,224.0,4.92
25.8,93.85,411.0,13.0
25.8,93.9,390.0,3.77
25.8,93.95,1022.0,23.22
25.8,94.0,574.0,18.94
25.8,94.05,1088.0,19.62
25.8,94.1,1087.0,12.09
25.8,94.15,1186.0,8.56
25.8,94.2,1026.0,17.78
25.8,94.25,757.0,20.4
25.8,94.3,837.0,8.15
25.8,94.35,1128.0,18.46
25.8,94.4,1827.0,21.07
25.8,94.45,1644.0,31.35
25.8,94.5,823.0,15.18
25.8,94.55,1582.0,32.64
25.8,94.6,1795.0,31.6
25.8,94.65,1854.0,28.35
25.8,94.7,1153.0,28.36
25.8,94.75,658.0,5.25
25.8,94.8,1087.0,33.38
25.8,94.85,1195.0,23.1
25.8,94.9,1660.0,11.6
25.8,94.95,1856.0,14.34
25.8,95.0,2466.0,20.68
25.8,95.05,2950.0,11.54
25.8,95.1,2374.0,28.45
25.8,95.15,2446.0,12.31
25.8,95.2,1363.0,14.15
25.8,95.25,1856.0,29.97
25.8,95.3,1454.0,24.21
25.8,95.35,1053.0,10.59
25.8,95.4,578.0,15.04
25.8,95.45,317.0,15.98
25.8,95.5,222.0,15.46
25.8,95.55,230.0,5.37
25.8,95.6,195.0,2.7
25.8,95.65,235.0,1.64
25.8,95.7,207.0,2.23
25.8,95.75,299.0,8.01
25.8,95.8,236.0,4.71
25.8,95.85,243.0,2.54
25.8,95.9,228.0,0.92
25.8,95.95,295.0,14.38
25.8,96.0,599.0,6.19
25.8,96.05,479.0,16.62
25.8,96.1,1207.0,26.88
25.8,96.15,1071.0,17.06
25.8,96.2,606.0,16.41
25.8,96.25,942.0,3.21
25.8,96.3,737.0,5.62
25.8,96.35,626.0,6.38
25.8,96.4,557.0,12.1
25.8,96.45,905.0,23.67
25.85,89.5,29.0,0.19
25.85,89.55,35.0,0.23
25.85,89.6,35.0,0.45
25.85,89.65,28.0,1.01
25.85,89.7,27.0,0.11
25.85,89.75,28.0,0.22
25.85,89.8,26.0,0.38
25.85,89.85,28.0,0.76
25.85,89.9,24.0,0.28
25.85,89.95,28.0,0.31
25.85,90.0,27.0,0.21
25.85,90.05,28.0,2.28
25.85,90.1,62.0,1.45
25.85,90.15,83.0,2.34
25.85,90.2,74.0,1.26
25.85,90.25,140.0,9.24
25.85,90.3,159.0,3.66
25.85,90.35,244.0,1.89
25.85,90.4,184.0,3.07
25.85,90.45,95.0,2.63
25.85,90.5,124.0,6.83
25.85,90.55,204.0,5.59
25.85,90.6,61.0,1.12
25.85,90.65,250.0,4.31
25.85,90.7,264.0,8.75
25.85,90.75,301.0,9.15
25.85,90.8,98.0,4.57
25.85,90.85,248.0,10.21
25.85,90.9,440.0,15.94
25.85,90.95,227.0,12.56
25.85,91.0,349.0,12.57
25.85,91.05,212.0,9.29
25.85,91.1,396.0,13.0
25.85,91.15,131.0,10.7
25.85,91.2,117.0,8.64
25.85,91.25,220.0,9.41
25.85,91.3,219.0,13.39
25.85,91.35,105.0,19.24
25.85,91.4,252.0,16.25
25.85,91.45,321.0,16.43
25.85,91.5,271.0,10.02
25.85,91.55,587.0,13.09
25.85,91.6,374.0,10.15
25.85,91.65,339.0,2.57
25.85,91.7,494.0,5.23
25.85,91.75,672.0,7.32
25.85,91.8,866.0,7.18
25.85,91.85,474.0,25.52
25.85,91.9,598.0,1.19
25.85,91.95,928.0,0.87
25.85,92.0,787.0,1.02
25.85,92.05,755.0,2.39
25.85,92.1,1092.0,12.47
25.85,92.15,747.0,6.73
25.85,92.2,765.0,6.94
25.85,92.25,784.0,3.46
25.85,92.3,762.0,3.25
25.85,92.35,621.0,12.14
25.85,92.4,496.0,3.41
25.85,92.45,692.0,3.52
25.85,92.5,649.0,2.75
25.85,92.55,558.0,4.3
25.85,92.6,425.0,7.47
25.85,92.65,447.0,2.06
25.85,92.7,309.0,4.11
25.85,92.75,99.0,0.81
25.85,92.8,93.0,0.43
25.85,92.85,84.0,0.29
25.85,92.9,82.0,0.14
25.85,92.95,91.0,0.39
25.85,93.0,116.0,1.55
25.85,93.05,135.0,1.58
25.85,93.1,167.0,2.93
25.85,93.15,226.0,7.04
25.85,93.2,228.0,1.81
25.85,93.25,190.0,2.21
25.85,93.3,172.0,0.69
25.85,93.35,210.0,1.94
25.85,93.4,205.0,1.04
25.85,93.45,205.0,1.37
25.85,93.5,221.0,4.1
25.85,93.55,255.0,4.97
25.85,93.6,237.0,2.11
25.85,93.65,200.0,0.71
25.85,93.7,151.0,0.19
25.85,93.75,191.0,1.29
25.85,93.8,167.0,0.97
25.85,93.85,177.0,0.95
25.85,93.9,284.0,18.32
25.85,93.95,388.0,18.2
25.85,94.0,825.0,30.55
25.85,94.05,759.0,20.94
25.85,94.1,960.0,10.25
25.85,94.15,1339.0,20.5
25.85,94.2,1231.0,12.38
25.85,94.25,1200.0,19.63
25.85,94.3,894.0,29.32
25.85,94.35,784.0,3.33
25.85,94.4,909.0,5.86
25.85,94.45,2125.0,19.27
25.85,94.5,1493.0,18.0
25.85,94.55,1479.0,26.14
25.85,94.6,2030.0,34.59
25.85,94.65,1790.0,22.31
25.85,94.7,1902.0,16.55
25.85,94.75,1042.0,16.42
25.85,94.8,821.0,22.37
25.85,94.85,1020.0,22.5
25.85,94.9,1319.0,21.38
25.85,94.95,2130.0,23.07
25.85,95.0,2413.0,15.6
25.85,95.05,1924.0,6.33
25.85,95.1,1373.0,17.5
25.85,95.15,1913.0,24.47
25.85,95.2,2347.0,26.21
25.85,95.25,2589.0,22.8
25.85,95.3,2401.0,19.47
25.85,95.35,1650.0,12.47
25.85,95.4,777.0,26.58
25.85,95.45,353.0,9.1
25.85,95.5,419.0,10.33
25.85,95.55,247.0,11.25
25.85,95.6,163.0,1.37
25.85,95.65,155.0,0.54
25.85,95.7,232.0,1.98
25.85,95.75,291.0,2.39
25.85,95.8,233.0,4.14
25.85,95.85,210.0,1.62
25.85,95.9,389.0,15.21
25.85,95.95,549.0,5.05
25.85,96.0,464.0,7.21
25.85,96.05,829.0,17.48
25.85,96.1,934.0,22.4
25.85,96.15,1103.0,2.89
25.85,96.2,696.0,14.21
25.85,96.25,694.0,3.03
25.85,96.3,720.0,20.97
25.85,96.35,592.0,14.11
25.85,96.4,915.0,14.8
25.85,96.45,669.0,12.89
25.9,89.5,32.0,0.5
25.9,89.55,28.0,1.06
25.9,89.6,33.0,1.06
25.9,89.65,31.0,0.2
25.9,89.7,29.0,0.43
25.9,89.75,30.0,0.1
25.9,89.8,23.0,0.85
25.9,89.85,32.0,0.33
25.9,89.9,31.0,0.33
25.9,89.95,24.0,0.71
25.9,90.0,31.0,1.56
25.9,90.05,24.0,0.27
25.9,90.1,28.0,0.4
25.9,90.15,92.0,0.49
25.9,90.2,59.0,1.88
25.9,90.25,53.0,0.36
25.9,90.3,64.0,0.66
25.9,90.35,138.0,11.6
25.9,90.4,100.0,5.91
25.9,90.45,204.0,9.83
25.9,90.5,128.0,9.16
25.9,90.55,211.0,16.04
25.9,90.6,179.0,15.0
25.9,90.65,75.0,0.25
25.9,90.7,287.0,4.04
25.9,90.75,79.0,0.85
25.9,90.8,215.0,20.92
25.9,90.85,81.0,7.55
25.9,90.9,363.0,5.86
25.9,90.95,477.0,3.76
25.9,91.0,65.0,0.29
25.9,91.05,72.0,2.95
25.9,91.1,66.0,1.04
25.9,91.15,72.0,4.09
25.9,91.2,125.0,13.41
25.9,91.25,284.0,17.74
25.9,91.3,351.0,3.75
25.9,91.35,207.0,3.01
25.9,91.4,71.0,11.91
25.9,91.45,81.0,1.61
25.9,91.5,67.0,0.85
25.9,91.55,337.0,11.74
25.9,91.6,433.0,4.97
25.9,91.65,351.0,4.78
25.9,91.7,370.0,8.36
25.9,91.75,421.0,9.48
25.9,91.8,396.0,8.51
25.9,91.85,654.0,11.73
25.9,91.9,710.0,15.58
25.9,91.95,830.0,10.26
25.9,92.0,819.0,7.43
25.9,92.05,710.0,0.34
25.9,92.1,825.0,9.38
25.9,92.15,710.0,9.49
25.9,92.2,673.0,2.45
25.9,92.25,719.0,12.8
25.9,92.3,649.0,6.42
25.9,92.35,519.0,3.02
25.9,92.4,569.0,6.34
25.9,92.45,593.0,2.47
25.9,92.5,552.0,4.35
25.9,92.55,481.0,2.1
25.9,92.6,448.0,7.18
25.9,92.65,386.0,3.85
25.9,92.7,165.0,8.3
25.9,92.75,85.0,0.64
25.9,92.8,82.0,0.23
25.9,92.85,69.0,0.17
25.9,92.9,70.0,0.39
25.9,92.95,82.0,0.48
25.9,93.0,96.0,1.49
25.9,93.05,110.0,1.0
25.9,93.1,118.0,0.66
25.9,93.15,164.0,1.69
25.9,93.2,224.0,5.1
25.9,93.25,195.0,0.83
25.9,93.3,189.0,2.98
25.9,93.35,241.0,2.6
25.9,93.4,195.0,2.68
25.9,93.45,182.0,0.84
25.9,93.5,181.0,1.2
25.9,93.55,209.0,1.23
25.9,93.6,217.0,2.08
25.9,93.65,201.0,1.68
25.9,93.7,163.0,0.13
25.9,93.75,147.0,0.4
25.9,93.8,154.0,0.45
25.9,93.85,151.0,0.16
25.9,93.9,166.0,0.52
25.9,93.95,187.0,2.14
25.9,94.0,786.0,10.94
25.9,94.05,1041.0,19.48
25.9,94.1,571.0,13.46
25.9,94.15,1004.0,14.4
25.9,94.2,1629.0,25.24
25.9,94.25,948.0,22.04
25.9,94.3,930.0,12.24
25.9,94.35,668.0,12.1
25.9,94.4,886.0,20.83
25.9,94.45,1262.0,25.55
25.9,94.5,1402.0,29.85
25.9,94.55,1892.0,16.19
25.9,94.6,1306.0,12.27
25.9,94.65,1843.0,20.17
25.9,94.7,984.0,26.58
25.9,94.75,1518.0,20.91
25.9,94.8,805.0,6.98
25.9,94.85,794.0,26.31
25.9,94.9,927.0,13.53
25.9,94.95,1059.0,26.5
25.9,95.0,2783.0,29.83
25.9,95.05,2035.0,16.99
25.9,95.1,1996.0,23.2
25.9,95.15,1154.0,33.66
25.9,95.2,1367.0,21.57
25.9,95.25,2242.0,31.51
25.9,95.3,2325.0,16.36
25.9,95.35,1424.0,27.1
25.9,95.4,516.0,6.75
25.9,95.45,647.0,13.16
25.9,95.5,455.0,8.67
25.9,95.55,228.0,3.18
25.9,95.6,171.0,6.99
25.9,95.65,189.0,6.81
25.9,95.7,250.0,1.78
25.9,95.75,289.0,3.55
25.9,95.8,226.0,6.27
25.9,95.85,239.0,4.01
25.9,95.9,208.0,2.44
25.9,95.95,414.0,15.35
25.9,96.0,264.0,8.92
25.9,96.05,540.0,23.15
25.9,96.1,1585.0,20.19
25.9,96.15,542.0,12.5
25.9,96.2,826.0,10.05
25.9,96.25,709.0,8.07
25.9,96.3,890.0,0.61
25.9,96.35,999.0,10.2
25.9,96.4,790.0,15.1
25.9,96.45,973.0,12.46
25.95,89.5,27.0,0.85
25.95,89.55,34.0,0.41
25.95,89.6,33.0,0.42
25.95,89.65,30.0,0.34
25.95,89.7,26.0,0.24
25.95,89.75,26.0,0.4
25.95,89.8,32.0,0.47
25.95,89.85,23.0,0.34
25.95,89.9,23.0,0.53
25.95,89.95,30.0,0.77
25.95,90.0,31.0,0.34
25.95,90.05,33.0,0.49
25.95,90.1,26.0,0.56
25.95,90.15,30.0,0.79
25.95,90.2,32.0,0.93
25.95,90.25,36.0,0.12
25.95,90.3,54.0,0.85
25.95,90.35,161.0,2.14
25.95,90.4,62.0,4.61
25.95,90.45,319.0,9.58
25.95,90.5,63.0,4.82
25.95,90.55,60.0,1.35
25.95,90.6,103.0,8.43
25.95,90.65,59.0,0.47
25.95,90.7,64.0,0.62
25.95,90.75,60.0,0.41
25.95,90.8,64.0,0.5
25.95,90.85,61.0,0.66
25.95,90.9,58.0,0.58
25.95,90.95,62.0,0.31
25.95,91.0,57.0,0.43
25.95,91.05,56.0,0.37
25.95,91.1,54.0,0.89
25.95,91.15,51.0,0.16
25.95,91.2,54.0,1.01
25.95,91.25,57.0,3.69
25.95,91.3,174.0,15.39
25.95,91.35,208.0,4.67
25.95,91.4,61.0,7.24
25.95,91.45,57.0,0.55
25.95,91.5,179.0,17.78
25.95,91.55,305.0,19.85
25.95,91.6,601.0,9.09
25.95,91.65,557.0,12.99
25.95,91.7,313.0,9.74
25.95,91.75,266.0,6.6
25.95,91.8,299.0,12.89
25.95,91.85,390.0,5.76
25.95,91.9,588.0,7.39
25.95,91.95,581.0,2.27
25.95,92.0,538.0,1.72
25.95,92.05,685.0,5.16
25.95,92.1,621.0,13.38
25.95,92.15,688.0,7.58
25.95,92.2,654.0,12.7
25.95,92.25,639.0,1.99
25.95,92.3,562.0,3.25
25.95,92.35,516.0,5.09
25.95,92.4,543.0,4.07
25.95,92.45,530.0,6.14
25.95,92.5,479.0,10.95
25.95,92.55,386.0,14.52
25.95,92.6,363.0,15.09
25.95,92.65,217.0,3.98
25.95,92.7,73.0,0.77
25.95,92.75,71.0,0.43
25.95,92.8,74.0,1.46
25.95,92.85,83.0,1.83
25.95,92.9,80.0,1.22
25.95,92.95,79.0,0.8
25.95,93.0,89.0,0.21
25.95,93.05,98.0,0.43
25.95,93.1,141.0,1.78
25.95,93.15,146.0,2.16
25.95,93.2,173.0,0.87
25.95,93.25,172.0,2.94
25.95,93.3,190.0,1.61
25.95,93.35,149.0,2.15
25.95,93.4,166.0,1.28
25.95,93.45,157.0,1.57
25.95,93.5,182.0,2.15
25.95,93.55,170.0,0.22
25.95,93.6,190.0,1.53
25.95,93.65,195.0,2.15
25.95,93.7,188.0,2.22
25.95,93.75,150.0,1.46
25.95,93.8,144.0,0.22
25.95,93.85,149.0,0.83
25.95,93.9,151.0,0.34
25.95,93.95,166.0,0.45
25.95,94.0,384.0,11.48
25.95,94.05,1043.0,13.54
25.95,94.1,490.0,12.1
25.95,94.15,1140.0,26.01
25.95,94.2,1145.0,12.41
25.95,94.25,859.0,15.72
25.95,94.3,809.0,18.46
25.95,94.35,720.0,23.12
25.95,94.4,785.0,18.64
25.95,94.45,1043.0,21.45
25.95,94.5,1506.0,24.51
25.95,94.55,1363.0,18.92
25.95,94.6,1411.0,10.11
25.95,94.65,1967.0,12.31
25.95,94.7,1655.0,19.64
25.95,94.75,1761.0,22.63
25.95,94.8,1517.0,22.06
25.95,94.85,686.0,18.68
25.95,94.9,985.0,28.39
25.95,94.95,799.0,22.3
25.95,95.0,1588.0,37.71
25.95,95.05,2541.0,7.85
25.95,95.1,2846.0,11.6
25.95,95.15,1595.0,17.61
25.95,95.2,1587.0,23.88
25.95,95.25,884.0,24.26
25.95,95.3,1427.0,20.69
25.95,95.35,1704.0,16.15
25.95,95.4,1448.0,17.87
25.95,95.45,1243.0,16.1
25.95,95.5,610.0,10.91
25.95,95.55,349.0,12.76
25.95,95.6,194.0,2.43
25.95,95.65,178.0,3.58
25.95,95.7,184.0,8.17
25.95,95.75,215.0,1.34
25.95,95.8,184.0,3.12
25.95,95.85,221.0,3.42
25.95,95.9,206.0,4.34
25.95,95.95,308.0,17.59
25.95,96.0,640.0,18.75
25.95,96.05,1436.0,8.81
25.95,96.1,1238.0,16.78
25.95,96.15,729.0,16.3
25.95,96.2,410.0,5.53
25.95,96.25,740.0,17.79
25.95,96.3,934.0,14.15
25.95,96.35,792.0,9.18
25.95,96.4,706.0,10.13
25.95,96.45,1047.0,12.67
26.0,89.5,32.0,0.47
26.0,89.55,33.0,0.04
26.0,89.6,33.0,0.2
26.0,89.65,33.0,0.63
26.0,89.7,31.0,0.23
26.0,89.75,32.0,0.51
26.0,89.8,26.0,0.33
26.0,89.85,30.0,0.07
26.0,89.9,30.0,0.14
26.0,89.95,30.0,0.55
26.0,90.0,37.0,0.19
26.0,90.05,25.0,0.17
26.0,90.1,32.0,0.35
26.0,90.15,31.0,0.14
26.0,90.2,29.0,0.41
26.0,90.25,35.0,0.5
26.0,90.3,39.0,0.81
26.0,90.35,48.0,3.77
26.0,90.4,125.0,16.53
26.0,90.45,38.0,1.08
26.0,90.5,138.0,13.12
26.0,90.55,48.0,1.05
26.0,90.6,318.0,14.12
26.0,90.65,53.0,0.44
26.0,90.7,51.0,0.5
26.0,90.75,77.0,0.81
26.0,90.8,47.0,0.95
26.0,90.85,45.0,0.58
26.0,90.9,60.0,6.6
26.0,90.95,56.0,0.58
26.0,91.0,45.0,0.17
26.0,91.05,47.0,0.34
26.0,91.1,46.0,0.52
26.0,91.15,47.0,0.27
26.0,91.2,48.0,0.46
26.0,91.25,45.0,0.58
26.0,91.3,131.0,8.14
26.0,91.35,54.0,4.98
26.0,91.4,53.0,6.32
26.0,91.45,51.0,0.53
26.0,91.5,49.0,0.15
26.0,91.55,87.0,9.72
26.0,91.6,287.0,5.6
26.0,91.65,497.0,6.77
26.0,91.7,465.0,4.26
26.0,91.75,456.0,4.38
26.0,91.8,153.0,6.0
26.0,91.85,415.0,7.57
26.0,91.9,218.0,5.05
26.0,91.95,485.0,10.15
26.0,92.0,333.0,1.79
26.0,92.05,396.0,5.77
26.0,92.1,366.0,13.58
26.0,92.15,430.0,15.61
26.0,92.2,305.0,4.92
26.0,92.25,330.0,17.42
26.0,92.3,659.0,2.81
26.0,92.35,611.0,5.69
26.0,92.4,669.0,5.77
26.0,92.45,598.0,12.56
26.0,92.5,146.0,4.1
26.0,92.55,325.0,5.95
26.0,92.6,78.0,0.43
26.0,92.65,76.0,0.46
26.0,92.7,67.0,0.49
26.0,92.75,72.0,0.11
26.0,92.8,78.0,0.74
26.0,92.85,79.0,0.19
26.0,92.9,72.0,0.41
26.0,92.95,76.0,0.21
26.0,93.0,80.0,0.94
26.0,93.05,93.0,0.49
26.0,93.1,152.0,3.59
26.0,93.15,108.0,0.5
26.0,93.2,122.0,0.06
26.0,93.25,123.0,0.41
26.0,93.3,166.0,1.56
26.0,93.35,159.0,1.76
26.0,93.4,161.0,4.46
26.0,93.45,213.0,2.32
26.0,93.5,303.0,7.18
26.0,93.55,267.0,2.84
26.0,93.6,211.0,6.07
26.0,93.65,183.0,1.38
26.0,93.7,186.0,0.23
26.0,93.75,159.0,1.78
26.0,93.8,132.0,0.13
26.0,93.85,140.0,0.24
26.0,93.9,142.0,0.41
26.0,93.95,157.0,1.14
26.0,94.0,701.0,10.98
26.0,94.05,498.0,19.32
26.0,94.1,333.0,4.03
26.0,94.15,580.0,23.51
26.0,94.2,1001.0,13.1
26.0,94.25,1087.0,10.22
26.0,94.3,756.0,15.6
26.0,94.35,663.0,21.04
26.0,94.4,789.0,14.41
26.0,94.45,1125.0,21.91
26.0,94.5,1807.0,11.58
26.0,94.55,1032.0,17.37
26.0,94.6,2017.0,27.33
26.0,94.65,1447.0,18.96
26.0,94.7,1796.0,24.08
26.0,94.75,1291.0,23.51
26.0,94.8,1480.0,27.42
26.0,94.85,1167.0,5.23
26.0,94.9,1070.0,23.89
26.0,94.95,1529.0,26.16
26.0,95.0,1158.0,19.0
26.0,95.05,2030.0,13.78
26.0,95.1,2217.0,18.13
26.0,95.15,3105.0,27.06
26.0,95.2,1794.0,31.19
26.0,95.25,950.0,25.05
26.0,95.3,1112.0,36.32
26.0,95.35,524.0,28.8
26.0,95.4,1310.0,4.24
26.0,95.45,409.0,3.46
26.0,95.5,1116.0,16.85
26.0,95.55,809.0,28.79
26.0,95.6,307.0,8.02
26.0,95.65,143.0,2.8
26.0,95.7,141.0,2.47
26.0,95.75,160.0,1.74
26.0,95.8,230.0,2.97
26.0,95.85,276.0,9.82
26.0,95.9,276.0,5.08
26.0,95.95,849.0,22.34
26.0,96.0,819.0,28.77
26.0,96.05,1312.0,27.87
26.0,96.1,729.0,12.25
26.0,96.15,488.0,19.97
26.0,96.2,613.0,14.28
26.0,96.25,1073.0,4.06
26.0,96.3,1289.0,4.07
26.0,96.35,625.0,7.9
26.0,96.4,750.0,4.99
26.0,96.45,826.0,21.62
26.05,89.5,32.0,0.16
26.05,89.55,32.0,0.12
26.05,89.6,34.0,0.21
26.05,89.65,36.0,0.11
26.05,89.7,31.0,0.3
26.05,89.75,28.0,0.42
26.05,89.8,29.0,0.4
26.05,89.85,28.0,0.32
26.05,89.9,28.0,0.63
26.05,89.95,28.0,0.36
26.05,90.0,33.0,0.73
26.05,90.05,31.0,0.47
26.05,90.1,26.0,0.0
26.05,90.15,26.0,0.0
26.05,90.2,38.0,0.22
26.05,90.25,33.0,0.42
26.05,90.3,31.0,0.09
26.05,90.35,32.0,0.21
26.05,90.4,66.0,3.37
26.05,90.45,65.0,6.8
26.05,90.5,39.0,0.1
26.05,90.55,242.0,12.57
26.05,90.6,47.0,0.52
26.05,90.65,47.0,0.29
26.05,90.7,43.0,0.57
26.05,90.75,42.0,0.4
26.05,90.8,43.0,0.36
26.05,90.85,40.0,1.52
26.05,90.9,40.0,0.29
26.05,90.95,97.0,5.14
26.05,91.0,38.0,0.28
26.05,91.05,43.0,0.74
26.05,91.1,44.0,0.79
26.05,91.15,42.0,0.48
26.05,91.2,50.0,0.9
26.05,91.25,50.0,0.95
26.05,91.3,44.0,0.33
26.05,91.35,52.0,0.4
26.05,91.4,53.0,1.05
26.05,91.45,48.0,0.04
26.05,91.5,54.0,0.56
26.05,91.55,49.0,0.17
26.05,91.6,61.0,2.04
26.05,91.65,220.0,3.23
26.05,91.7,505.0,5.21
26.05,91.75,383.0,5.74
26.05,91.8,462.0,7.81
26.05,91.85,233.0,14.88
26.05,91.9,219.0,4.81
26.05,91.95,302.0,4.26
26.05,92.0,235.0,2.44
26.05,92.05,273.0,13.42
26.05,92.1,361.0,6.3
26.05,92.15,277.0,2.69
26.05,92.2,274.0,8.61
26.05,92.25,162.0,17.99
26.05,92.3,183.0,9.65
26.05,92.35,412.0,2.51
26.05,92.4,643.0,5.26
26.05,92.45,406.0,2.52
26.05,92.5,230.0,1.5
26.05,92.55,280.0,3.46
26.05,92.6,70.0,0.82
26.05,92.65,64.0,0.28
26.05,92.7,69.0,0.61
26.05,92.75,70.0,0.79
26.05,92.8,68.0,1.0
26.05,92.85,71.0,0.66
26.05,92.9,70.0,1.05
26.05,92.95,79.0,0.39
26.05,93.0,81.0,0.16
26.05,93.05,87.0,0.5
26.05,93.1,91.0,0.65
26.05,93.15,103.0,0.75
26.05,93.2,101.0,0.79
26.05,93.25,224.0,4.49
26.05,93.3,180.0,2.46
26.05,93.35,348.0,2.28
26.05,93.4,341.0,10.36
26.05,93.45,540.0,6.71
26.05,93.5,464.0,3.05
26.05,93.55,549.0,11.33
26.05,93.6,608.0,10.38
26.05,93.65,216.0,1.29
26.05,93.7,180.0,1.18
26.05,93.75,148.0,0.81
26.05,93.8,134.0,0.65
26.05,93.85,137.0,0.61
26.05,93.9,134.0,0.13
26.05,93.95,137.0,0.37
26.05,94.0,441.0,30.02
26.05,94.05,622.0,20.46
26.05,94.1,314.0,12.57
26.05,94.15,303.0,5.66
26.05,94.2,1017.0,30.71
26.05,94.25,1384.0,12.12
26.05,94.3,845.0,12.31
26.05,94.35,812.0,6.76
26.05,94.4,680.0,18.07
26.05,94.45,782.0,16.58
26.05,94.5,1219.0,24.76
26.05,94.55,1355.0,24.0
26.05,94.6,1392.0,25.22
26.05,94.65,2051.0,18.78
26.05,94.7,1581.0,21.46
26.05,94.75,1911.0,25.02
26.05,94.8,1384.0,19.92
26.05,94.85,1081.0,24.71
